y1,y2,decay,logratio,var_log_ratio,ratio,ratio_lci,ratio_uci
1988,2019,0.0666666666666667,-0.801274819145036,0.0534767558133672,0.448756515912838,0.285213484762205,0.706076049462144
1989,2019,0.0666666666666667,-1.27127844839077,0.0421895399391953,0.280472822445524,0.187522420722177,0.41949652648258
1990,2019,0.0666666666666667,-1.28232828457736,0.037419113504297,0.277390703517551,0.189860797030264,0.405273777428083
1991,2019,0.0666666666666667,-1.07613429157692,0.0452047408907072,0.340910843608755,0.224731212330795,0.517152032798014
1992,2019,0.0666666666666667,-0.848076725460281,0.0484450660201925,0.428237759212968,0.278184838289097,0.659229236013081
1993,2019,0.0666666666666667,-1.12536009069116,0.0383465553562821,0.324535584072545,0.221094369396278,0.476372806855755
1994,2019,0.0666666666666667,-1.42033259640562,0.0316648025337191,0.241633637051592,0.170486276085435,0.342472226477172
1995,2019,0.0666666666666667,-1.36814684323505,0.0302983737419528,0.254578296179356,0.180991254966227,0.358084200795656
1996,2019,0.0666666666666667,-1.54861483137969,0.0244385955118788,0.212542176773118,0.156450903550665,0.288743470841164
1997,2019,0.0666666666666667,-1.59016383429256,0.0227107955952415,0.203892204462584,0.151748248062644,0.273953943925932
1998,2019,0.0666666666666667,-1.27151628594306,0.0283857868611524,0.280406123408031,0.201547009685007,0.390120370267983
1999,2019,0.0666666666666667,-1.56217898653298,0.0218572064049664,0.209678686030559,0.156931849608401,0.280154420439254
2000,2019,0.0666666666666667,-1.34767853137479,0.0234863006356917,0.259842777869195,0.192425207716132,0.35088058374547
2001,2019,0.0666666666666667,-1.19057839237758,0.026643521490486,0.30404535568341,0.220799496877533,0.418676580426834
2002,2019,0.0666666666666667,-1.05353205764561,0.0287499067541971,0.348703929053407,0.250108718618898,0.486166299234704
2003,2019,0.0666666666666667,-0.848993694162433,0.0284871911513284,0.427845258573593,0.307340405008475,0.595598763783945
2004,2019,0.0666666666666667,-0.437056071548651,0.0362165146019226,0.645935211807535,0.444835955771863,0.937946432699844
2005,2019,0.0666666666666667,-0.817980070740698,0.0279348742829137,0.441322194402664,0.318044762674104,0.612383230696227
2006,2019,0.0666666666666667,-0.446706327380813,0.0323058796985623,0.639731752390416,0.44978434312913,0.909895422702648
2007,2019,0.0666666666666667,-0.453221008402007,0.0297021589490901,0.635577650102166,0.453387839606718,0.890978791270179
2008,2019,0.0666666666666667,-0.551282221578221,0.0291689968243444,0.576210506960755,0.412292113958501,0.805299294095618
2009,2019,0.0666666666666667,-0.584568199211688,0.028255392431899,0.557346472506683,0.400907233285665,0.774830346336756
2010,2019,0.0666666666666667,0.150172878647094,0.0416676016693647,1.1620351164232,0.77887276065585,1.73369217670886
2011,2019,0.0666666666666667,-0.0411173481296209,0.0327940317276052,0.959716502403089,0.672973297593645,1.36863642031303
2012,2019,0.0666666666666667,0.137876418571659,0.0371935143402726,1.14783369058177,0.786537569260096,1.67509122606053
2013,2019,0.0666666666666667,0.206869290058611,0.0374502600256201,1.22982181133761,0.84162199246686,1.79707956918827
2014,2019,0.0666666666666667,-0.00598899059542588,0.0322137180040593,0.994028907660097,0.699236074143159,1.41310425162879
2015,2019,0.0666666666666667,0.135763235173954,0.0326709868539017,1.14541066853017,0.803721425317695,1.63236360044045
2016,2019,0.0666666666666667,0.263025014784881,0.033390975690977,1.30085925925926,0.90926101535217,1.86111004852124
2017,2019,0.0666666666666667,0.166503447794259,0.0304531564546861,1.18116760828625,0.839015087800168,1.66285081061255
2018,2019,0.0666666666666667,-0.28208608694766,0.0238757251235698,0.754208754208754,0.557141936214778,1.02098012723608
1980,1981,0.0625,0.146828283667525,0.00253492844686108,1.15815507181254,1.04932581191133,1.27827139591841
1980,1982,0.0625,0.281924479941626,0.00224826591580353,1.32567860088102,1.20803015010064,1.45478467792168
