y1,y2,decay,logratio,var_log_ratio,ratio,ratio_lci,ratio_uci
2003,2016,increasing,-1.40605908330552,0.0099236059062005,0.245107329860038,0.201633134610823,0.297955012538364
2004,2016,increasing,-1.16612187471332,0.010679303983778,0.311572920105595,0.254446174612324,0.38152542356369
2005,2016,increasing,-0.936622930399048,0.0113838306997075,0.39194924273309,0.317988087301118,0.483113094527875
2006,2016,increasing,-1.01994905204776,0.0107235529205158,0.360613312214874,0.294371613860265,0.441761212099452
2007,2016,increasing,-0.993150293044944,0.0100895571093427,0.370407957449854,0.304214456032167,0.451004389244622
2008,2016,increasing,-0.801396624301525,0.0109536831331122,0.448701858384044,0.365486421515001,0.550864124808618
2009,2016,increasing,-0.699213211400943,0.010900237189269,0.496976165189375,0.40501074343716,0.609824091751921
2010,2016,increasing,-0.407991713625216,0.0122469393872323,0.664984389109445,0.535318772051058,0.82605778247785
2011,2016,increasing,-0.334528172373423,0.0119285832437819,0.715675682261319,0.577762945114744,0.886508362142337
2012,2016,increasing,-0.255691170125336,0.0117814592749984,0.774381083880483,0.625984026358539,0.957957452301581
2013,2016,increasing,-0.374027291555724,0.0100518442767765,0.687958136124964,0.565225169136898,0.83734133386743
2014,2016,increasing,-0.186216546403948,0.0112328161354632,0.830093821685979,0.674392298937278,1.02174321072032
2015,2016,increasing,-0.121803325306336,0.0109870834948278,0.885322471907155,0.720906841051287,1.08723601252112
1980,2017,increasing,-0.898573549755838,0.0553651641514311,0.407150024963653,0.256725150591802,0.645714463291846
1981,2017,increasing,-1.17049222189426,0.0400913921502104,0.310214209453793,0.209520733776526,0.459299917542686
1982,2017,increasing,-0.830728547985015,0.0620869196505072,0.435731719188113,0.267376469782281,0.710092893593925
1983,2017,increasing,-1.03650354558615,0.0432251309051727,0.354692683187809,0.235983619951579,0.533117084706054
1984,2017,increasing,-1.53830160509454,0.0254668074738224,0.214745514568582,0.157067600556012,0.293603746820337
1985,2017,increasing,-1.26389640445373,0.0297949339302164,0.282550946106854,0.201450842344901,0.396300339162613
1986,2017,increasing,-1.19325123401999,0.0317913763658932,0.303233775691121,0.213799742317215,0.430078735003645
1987,2017,increasing,-1.50183305495372,0.0244845903460304,0.222721524942861,0.163896614217239,0.302659563223947
1988,2017,increasing,-1.43837539106707,0.0224316919773788,0.237312986472862,0.176943752633631,0.318278846867659
1989,2017,increasing,-1.60810188059858,0.0198711658789627,0.20026738494473,0.15192193970966,0.263997586847889
1990,2017,increasing,-1.65663088046267,0.0173585621025699,0.190780661397709,0.147362483764223,0.246991363294216
1991,2017,increasing,-1.64179220602574,0.0165631206705367,0.193632701436383,0.150463426794423,0.24918761897387
1992,2017,increasing,-1.61136922211159,0.0163173423484328,0.199614110820201,0.155402966196944,0.256403041805794
1993,2017,increasing,-1.8360833315928,0.0136056101288608,0.159440681046991,0.126856394486055,0.200394555400381
1994,2017,increasing,-1.93724713107737,0.0121751749865347,0.144100092930018,0.116075799088794,0.178890319476115
1995,2017,increasing,-1.89495560093488,0.012021783212263,0.150325009188108,0.121255707051776,0.186363256104356
1996,2017,increasing,-2.07141730287669,0.0105195502255667,0.126007064911459,0.103060330226749,0.154062968483287
1997,2017,increasing,-2.07300322658389,0.0103275459263109,0.125807385699791,0.103086828232776,0.153535602636611
1998,2017,increasing,-1.93024454749435,0.0107357749245154,0.145112707195205,0.118443000600125,0.177787608240476
1999,2017,increasing,-1.78163734051571,0.0114361927868065,0.168362255123908,0.136526552906736,0.207621509127031
2000,2017,increasing,-1.82342463591656,0.0106897138949899,0.161471820773766,0.131853026207412,0.19774403101663
2001,2017,increasing,-1.63376422038609,0.0113094918983149,0.195193438387535,0.158468612087912,0.240429179555204
2002,2017,increasing,-1.3840206037088,0.0119382828818583,0.25056908608945,0.202266110532141,0.310407248839272
2003,2017,increasing,-1.33320322117121,0.01229791011526,0.263631437540635,0.212130150555694,0.32763628686293
2004,2017,increasing,-0.94783776552299,0.0137056171472442,0.387578152938054,0.308111763505596,0.487540050161524
2005,2017,increasing,-0.863499663757718,0.0141170217597392,0.42168374566407,0.334080622899823,0.532258290869508
2006,2017,increasing,-0.853250796184746,0.0133476373740592,0.426027749064666,0.339701051880542,0.534292260704956
2007,2017,increasing,-0.969463912498908,0.0120491700068992,0.379286314264038,0.305866473457724,0.470329770248201
2008,2017,increasing,-0.665897611584857,0.0134177164198186,0.51381211694518,0.409454382837113,0.644767531099334
2009,2017,increasing,-0.643551994243006,0.0128991764306628,0.525422806789022,0.42056593739299,0.656422932407116
2010,2017,increasing,-0.286385626385464,0.0147222514407918,0.750972965111856,0.592029736087753,0.952587952854619
2011,2017,increasing,-0.297832950555547,0.0143700224841289,0.742425351131924,0.586968754750082,0.939054076631466
2012,2017,increasing,-0.191291439909935,0.0146985695649639,0.825891855225404,0.65121665944947,1.0474200047405
2013,2017,increasing,-0.180785350198447,0.0133617608107371,0.83461448930443,0.665415494607476,1.04683667783811
2014,2017,increasing,-0.019074032949664,0.0144184560921751,0.981106725329265,0.77536578152402,1.24144040067687
2015,2017,increasing,-0.0340477279997772,0.0129166128140666,0.966525373213838,0.773522796013802,1.20768424910063
2016,2017,increasing,0.0495400962765527,0.0124842994971767,1.05078772404534,0.844126531165217,1.30804423298983
1980,2018,increasing,-1.00997337021302,0.0841072980681273,0.364228678774508,0.206307482992859,0.643033052012057
1981,2018,increasing,-1.07194830844794,0.0566467647998084,0.342340881617929,0.214717703433435,0.545820290329592
1982,2018,increasing,-0.557703666955353,0.0903538349024152,0.572522257285219,0.317636520277122,1.03193969887653
1983,2018,increasing,-0.792556512396974,0.0620727114840068,0.452686017283198,0.277795597708608,0.737681345327433
1984,2018,increasing,-1.3402548627292,0.0372023537639176,0.261778942381975,0.179372436230093,0.382044287934628
1985,2018,increasing,-1.232361259222,0.0442612951862967,0.29160321334054,0.193069373587342,0.440424249846448
1986,2018,increasing,-1.22336291955308,0.0433288162003658,0.294238999165837,0.195667068833652,0.442468879133244
1987,2018,increasing,-0.991881185140918,0.0460665833451275,0.370878343538584,0.243521328198799,0.564840651631277
1988,2018,increasing,-1.25581153914298,0.0321806834631246,0.284844591864387,0.200406195592581,0.404859945943671
1989,2018,increasing,-1.57612172217057,0.0253434652166212,0.20677547790588,0.151352949335138,0.282492666651187
1990,2018,increasing,-1.56792178197247,0.0247588692670079,0.208477995189475,0.153152494084305,0.283789531068934
1991,2018,increasing,-1.4796758461102,0.0222075320673236,0.227711489986861,0.170034582109195,0.304952804475603
1992,2018,increasing,-1.41632715401288,0.024408723492879,0.242603427588441,0.178612247273858,0.329520645845848
1993,2018,increasing,-1.68106023758245,0.0189704540565427,0.186176480060453,0.142130093548465,0.243872925587578
1994,2018,increasing,-1.73011428610968,0.0159992256249135,0.177264149982096,0.138342013729558,0.227136919737935
1995,2018,increasing,-1.77659165140228,0.0157512430263202,0.169213905496361,0.13231433182375,0.21640396333991
1996,2018,increasing,-1.87641129568652,0.0136663128108826,0.153138690292694,0.121780263493079,0.192571914297874
1997,2018,increasing,-1.91106303229236,0.0132314269609898,0.147923056001214,0.118065744635808,0.185330898172321
1998,2018,increasing,-1.83443459291237,0.013896532712522,0.159703773891144,0.126757164111196,0.201213837292064
1999,2018,increasing,-1.67084147450632,0.01457131120767,0.188088727160362,0.148461140940161,0.238293799042431
2000,2018,increasing,-1.65966290290672,0.0130345501159686,0.190203086203415,0.152067627183345,0.237902140458112
2001,2018,increasing,-1.52975697349024,0.0143310504980982,0.216588297618493,0.171291430917019,0.273863616026433
2002,2018,increasing,-1.22000563104312,0.0168130174192936,0.295228504474896,0.228974553805361,0.380653083087012
2003,2018,increasing,-1.13046084912029,0.0168770447132972,0.322884421128147,0.250303007773442,0.416512571441503
2004,2018,increasing,-0.875878408964135,0.0170896371834376,0.416496005122384,0.322355828742224,0.538128697594054
2005,2018,increasing,-0.736652886448747,0.0178378522947167,0.478713545551432,0.36846019767474,0.621957704361656
2006,2018,increasing,-0.681356876942069,0.0190174781330732,0.505930041609406,0.386105936238331,0.66294035646449
2007,2018,increasing,-0.791468035186399,0.0163163815598433,0.453179023961149,0.352810146342532,0.58210125158643
2008,2018,increasing,-0.634763397124578,0.0173005990808463,0.530060887412201,0.409605460631154,0.685939449955761
2009,2018,increasing,-0.505628098109505,0.0172285419127027,0.603126633734778,0.46631768484153,0.780072787597285
2010,2018,increasing,-0.16339268351468,0.0220099054549924,0.849257633455736,0.634976200323177,1.13585127697031
