year,fyear,pc
2018,2015,0.0292008196721312
2018,2016,0.0348360655737705
2018,2017,0.038422131147541
2018,2018,0.0276639344262295
2019,1970,0
2019,1971,0
2019,1972,0.000959232613908873
2019,1973,0.000479616306954437
2019,1974,0
2019,1975,0.000479616306954437
2019,1976,0.00143884892086331
2019,1977,0.00287769784172662
2019,1978,0.00191846522781775
2019,1979,0.00479616306954436
2019,1980,0.00191846522781775
2019,1981,0.00623501199040767
2019,1982,0.00671462829736211
2019,1983,0.00671462829736211
2019,1984,0.00911270983213429
2019,1985,0.00623501199040767
2019,1986,0.00815347721822542
2019,1987,0.00719424460431655
2019,1988,0.011031175059952
2019,1989,0.0211031175059952
2019,1990,0.0163069544364508
2019,1991,0.0196642685851319
2019,1992,0.0143884892086331
2019,1993,0.0211031175059952
2019,1994,0.0316546762589928
2019,1995,0.0302158273381295
2019,1996,0.0407673860911271
2019,1997,0.0383693045563549
2019,1998,0.037410071942446
2019,1999,0.0474820143884892
2019,2000,0.0436450839328537
2019,2001,0.0398081534772182
2019,2002,0.0292565947242206
2019,2003,0.0321342925659472
2019,2004,0.026378896882494
2019,2005,0.0335731414868106
2019,2006,0.026378896882494
2019,2007,0.0306954436450839
2019,2008,0.0302158273381295
2019,2009,0.0345323741007194
2019,2010,0.0172661870503597
2019,2011,0.0215827338129496
2019,2012,0.0235011990407674
2019,2013,0.0206235011990408
2019,2014,0.0297362110311751
2019,2015,0.0244604316546763
2019,2016,0.026378896882494
2019,2017,0.0311750599520384
2019,2018,0.0513189448441247
2019,2019,0.0311750599520384
