fyear,fit,lower,higher,tau,region
2006,20.1818181818181,19.4488074795431,20.9148288840931,0.25,Yorkshire & Humber
2007,20.5999999999999,19.8957872863701,21.3042127136298,0.25,Yorkshire & Humber
2008,21.060606060606,20.381545868656,21.739666252556,0.25,Yorkshire & Humber
2009,21.5636363636363,20.9000002126687,22.2272725146039,0.25,Yorkshire & Humber
2010,22.1090909090909,21.4438332070715,22.7743486111102,0.25,Yorkshire & Humber
2011,22.6969696969696,22.0058372609333,23.388102133006,0.25,Yorkshire & Humber
2012,23.3272727272727,22.580899259738,24.0736461948074,0.25,Yorkshire & Humber
2013,23.9999999999999,23.167256062958,24.8327439370419,0.25,Yorkshire & Humber
2014,24.7151515151515,23.7660502956766,25.6642527346264,0.25,Yorkshire & Humber
2015,25.4727272727272,24.3798768268615,26.5655777185929,0.25,Yorkshire & Humber
2016,26.2727272727272,25.011536897407,27.5339176480475,0.25,Yorkshire & Humber
2017,27.1151515151515,25.6634362808714,28.5668667494315,0.25,Yorkshire & Humber
2018,27.9999999999999,26.3374441993955,29.6625558006044,0.25,Yorkshire & Humber
2019,28.9272727272727,27.0349508720165,30.8195945825288,0.25,Yorkshire & Humber
1990,20.9562594268476,19.1840773712013,22.728441482494,0.5,Yorkshire & Humber
1991,20.9638009049773,19.3502743173094,22.5773274926453,0.5,Yorkshire & Humber
1992,21,19.4946082404441,22.5053917595558,0.5,Yorkshire & Humber
1993,21.0648567119155,19.6207605609921,22.5089528628389,0.5,Yorkshire & Humber
1994,21.1583710407239,19.7364223282332,22.5803197532146,0.5,Yorkshire & Humber
1995,21.2805429864253,19.8519470800064,22.7091388928441,0.5,Yorkshire & Humber
1996,21.4313725490196,19.9782266027429,22.8845184952962,0.5,Yorkshire & Humber
1997,21.6108597285067,20.1249861264621,23.0967333305514,0.5,Yorkshire & Humber
1998,21.8190045248868,20.300006163738,23.3380028860357,0.5,Yorkshire & Humber
1999,22.0558069381598,20.5090636734566,23.602550202863,0.5,Yorkshire & Humber
2000,22.3212669683257,20.7561990486293,23.8863348880222,0.5,Yorkshire & Humber
2001,22.6153846153846,21.0440373450748,24.1867318856944,0.5,Yorkshire & Humber
2002,22.9381598793363,21.3740394199863,24.5022803386863,0.5,Yorkshire & Humber
2003,23.2895927601809,21.7466410639299,24.8325444564319,0.5,Yorkshire & Humber
2004,23.6696832579185,22.1612666142361,25.1780999016009,0.5,Yorkshire & Humber
2005,24.078431372549,22.6162039715143,25.5406587735836,0.5,Yorkshire & Humber
2006,24.5158371040723,23.1083198895901,25.9233543185546,0.5,Yorkshire & Humber
2007,24.9819004524886,23.6325989080316,26.3312019969456,0.5,Yorkshire & Humber
2008,25.4766214177978,24.1815492173516,26.7716936182441,0.5,Yorkshire & Humber
2009,25.9999999999999,24.7447165885751,27.2552834114248,0.5,Yorkshire & Humber
2010,26.552036199095,25.3089375798929,27.795134818297,0.5,Yorkshire & Humber
2011,27.1327300150829,25.8602293594025,28.4052306707633,0.5,Yorkshire & Humber
2012,27.7420814479637,26.3873612226297,29.0968016732978,0.5,Yorkshire & Humber
2013,28.3800904977375,26.8850230017451,29.8751579937299,0.5,Yorkshire & Humber
2014,29.0467571644042,27.3540345222293,30.739479806579,0.5,Yorkshire & Humber
2015,29.7420814479637,27.798899775102,31.6852631208255,0.5,Yorkshire & Humber
2016,30.4660633484162,28.2251110318317,32.7070156650008,0.5,Yorkshire & Humber
2017,31.2187028657616,28.637614234399,33.7997914971243,0.5,Yorkshire & Humber
2018,31.9999999999999,29.0403299168548,34.959670083145,0.5,Yorkshire & Humber
2019,32.8099547511312,29.4361946081327,36.1837148941296,0.5,Yorkshire & Humber
1990,23.2345679012345,20.2937281779143,26.1754076245547,0.75,Yorkshire & Humber
1991,23.4938271604938,20.7883530650565,26.199301255931,0.75,Yorkshire & Humber
1992,23.7777777777777,21.2475140652891,26.3080414902663,0.75,Yorkshire & Humber
1993,24.0864197530864,21.6746794636753,26.4981600424974,0.75,Yorkshire & Humber
1994,24.4197530864197,22.0768076393131,26.7626985335263,0.75,Yorkshire & Humber
1995,24.7777777777777,22.4636932881542,27.0918622674012,0.75,Yorkshire & Humber
1996,25.1604938271604,22.8465509826873,27.4744366716335,0.75,Yorkshire & Humber
1997,25.5679012345678,23.2364855263871,27.8993169427486,0.75,Yorkshire & Humber
1998,25.9999999999999,23.6433974070673,28.3566025929325,0.75,Yorkshire & Humber
1999,26.4567901234567,24.0754753649705,28.8381048819429,0.75,Yorkshire & Humber
2000,26.9382716049382,24.53913348554,29.3374097243364,0.75,Yorkshire & Humber
2001,27.4444444444444,25.039176878081,29.8497120108078,0.75,Yorkshire & Humber
2002,27.9753086419752,25.5790316841479,30.3715855998025,0.75,Yorkshire & Humber
2003,28.5308641975308,26.1609467557905,30.9007816392711,0.75,Yorkshire & Humber
2004,29.111111111111,26.786122320941,31.4360999012811,0.75,Yorkshire & Humber
2005,29.716049382716,27.4547414561996,31.9773573092324,0.75,Yorkshire & Humber
2006,30.3456790123456,28.1658805060972,32.525477518594,0.75,Yorkshire & Humber
2007,30.9999999999999,28.9172612133518,33.0827387866481,0.75,Yorkshire & Humber
2008,31.6790123456789,29.7047862485821,33.6532384427758,0.75,Yorkshire & Humber
2009,32.3827160493826,30.5217874267808,34.2436446719845,0.75,Yorkshire & Humber
2010,33.111111111111,31.3579698444388,34.8642523777832,0.75,Yorkshire & Humber
2011,33.8641975308641,32.1983127191976,35.5300823425306,0.75,Yorkshire & Humber
2012,34.6419753086419,33.0229234734868,36.261027143797,0.75,Yorkshire & Humber
2013,35.4444444444444,33.8097404447428,37.079148444146,0.75,Yorkshire & Humber
2014,36.2716049382715,34.5409249345465,38.0022849419966,0.75,Yorkshire & Humber
2015,37.1234567901234,35.2091353877823,39.0377781924644,0.75,Yorkshire & Humber
2016,37.9999999999999,35.8178682322287,40.1821317677712,0.75,Yorkshire & Humber
2017,38.9012345679012,36.3763966107984,41.4260725250039,0.75,Yorkshire & Humber
2018,39.8271604938271,36.8947045037479,42.7596164839062,0.75,Yorkshire & Humber
2019,40.7777777777777,37.3810830299911,44.1744725255643,0.75,Yorkshire & Humber
1990,19,18.7483907665561,19.2516092334438,0.25,England
1991,18.9,18.6849934344571,19.1150065655429,0.25,England
1992,18.8285714285714,18.6432559531239,19.0138869040189,0.25,England
1993,18.7857142857142,18.6224887083169,18.9489398631116,0.25,England
1994,18.7714285714285,18.6223529404002,18.9205042024569,0.25,England
1995,18.7857142857142,18.6433128380729,18.9281157333556,0.25,England
1996,18.8285714285714,18.6867969210653,18.9703459360775,0.25,England
1997,18.9,18.7548013446644,19.0451986553355,0.25,England
1998,19,18.8492693430049,19.150730656995,0.25,England
1999,19.1285714285714,18.9717117722578,19.2854310848849,0.25,England
2000,19.2857142857142,19.1231348841209,19.4482936873076,0.25,England
2001,19.4714285714285,19.3041119125804,19.6387452302766,0.25,England
2002,19.6857142857142,19.5148716214749,19.8565569499536,0.25,England
2003,19.9285714285714,19.755357610907,20.1017852462358,0.25,England
2004,20.2,20.0252537272139,20.3747462727861,0.25,England
2005,20.5,20.3239859880844,20.6760140119155,0.25,England
2006,20.8285714285714,20.6507200455816,21.0064228115612,0.25,England
2007,21.1857142857142,21.0043832912528,21.3670452801757,0.25,England
2008,21.5714285714285,21.3837465138933,21.7591106289637,0.25,England
2009,21.9857142857142,21.7875824601712,22.1838461112573,0.25,England
2010,22.4285714285714,22.2148655324991,22.6422773246436,0.25,England
2011,22.9,22.6649237123272,23.1350762876727,0.25,England
2012,23.4,23.1374689278411,23.6625310721588,0.25,England
2013,23.9285714285714,23.6325144029826,24.2246284541601,0.25,England
2014,24.4857142857143,24.1502490058623,24.8211795655662,0.25,England
2015,25.0714285714285,24.6909306222866,25.4519265205705,0.25,England
2016,25.6857142857142,25.2548203632338,26.1166082081947,0.25,England
2017,26.3285714285714,25.8421515884653,26.8149912686775,0.25,England
2018,27,26.4531202459219,27.546879754078,0.25,England
2019,27.7,27.0878856721171,28.3121143278828,0.25,England
1990,21.8315789473684,21.623655939586,22.0395019551507,0.5,England
1991,21.8631578947368,21.685498663616,22.0408171258576,0.5,England
1992,21.919298245614,21.7633984822526,22.0751980089753,0.5,England
1993,21.9999999999999,21.856821905579,22.1431780944209,0.5,England
1994,22.1052631578947,21.9663543560186,22.2441719597708,0.5,England
1995,22.2350877192982,22.0938647173204,22.3763107212759,0.5,England
1996,22.3894736842105,22.2418189599604,22.5371284084605,0.5,England
1997,22.5684210526315,22.4124348991327,22.7244072061303,0.5,England
1998,22.7719298245614,22.6073082042075,22.9365514449152,0.5,England
1999,22.9999999999999,22.8274319312838,23.1725680687161,0.5,England
2000,23.2526315789473,23.0733355612082,23.4319275966865,0.5,England
2001,23.5298245614035,23.3452054330955,23.7144436897114,0.5,England
2002,23.8315789473684,23.6429571910337,24.0202007037031,0.5,England
2003,24.1578947368421,23.9662679761873,24.3495214974968,0.5,England
2004,24.5087719298245,24.3145837190754,24.7029601405736,0.5,England
2005,24.8842105263157,24.6871197581441,25.0813012944874,0.5,England
2006,25.2842105263157,25.0828780046839,25.4855430479475,0.5,England
2007,25.7087719298245,25.5007072421545,25.9168366174945,0.5,England
2008,26.1578947368421,25.9394228919191,26.376366581765,0.5,England
2009,26.6315789473684,26.3979689263164,26.8651889684203,0.5,England
2010,27.1298245614035,26.8755634130609,27.384085709746,0.5,England
2011,27.6526315789473,27.3717634218799,27.9334997360147,0.5,England
2012,28.1999999999999,27.8864319990793,28.5135680009206,0.5,England
2013,28.7719298245614,28.4196454332356,29.1242142158871,0.5,England
2014,29.3684210526315,28.9715939485381,29.7652481567249,0.5,England
2015,29.9894736842105,29.5425073943228,30.4364399740981,0.5,England
2016,30.6350877192982,30.1326116448295,31.1375637937669,0.5,England
2017,31.3052631578947,30.7421083666676,31.8684179491218,0.5,England
2018,31.9999999999999,31.3711687643802,32.6288312356197,0.5,England
2019,32.719298245614,32.0199343140072,33.4186621772208,0.5,England
1990,25.1770833333333,24.9250954764126,25.4290711902539,0.75,England
1991,25.3749999999999,25.1590691887421,25.5909308112578,0.75,England
1992,25.5937499999999,25.4021318454109,25.7853681545889,0.75,England
1993,25.8333333333333,25.6538750155907,26.0127916510758,0.75,England
1994,26.0937499999999,25.9157076548524,26.2717923451475,0.75,England
1995,26.3749999999999,26.1906498420873,26.5593501579126,0.75,England
1996,26.6770833333333,26.4820819373497,26.8720847293169,0.75,England
1997,26.9999999999999,26.7927326370529,27.207267362947,0.75,England
1998,27.3437499999999,27.1244258880954,27.5630741119044,0.75,England
1999,27.7083333333333,27.478230420939,27.9384362457275,0.75,England
2000,28.0937499999999,27.8546664438749,28.332833556125,0.75,England
2001,28.4999999999999,28.2538524071388,28.746147592861,0.75,England
2002,28.9270833333333,28.6755845229677,29.1785821436989,0.75,England
2003,29.3749999999999,29.1193681043796,29.6306318956202,0.75,England
2004,29.8437499999999,29.5844223981185,30.1030776018814,0.75,England
2005,30.3333333333333,30.0696827302437,30.5969839364228,0.75,England
2006,30.8437499999999,30.5738292865475,31.1136707134524,0.75,England
2007,31.3749999999999,31.0953735975311,31.6546264024687,0.75,England
2008,31.9270833333333,31.6328168640463,32.2213498026202,0.75,England
2009,32.4999999999999,32.1848507604108,32.8151492395891,0.75,England
2010,33.0937499999999,32.7505261678807,33.4369738321192,0.75,England
2011,33.7083333333333,33.3293179263042,34.0873487403623,0.75,England
2012,34.3437499999999,33.9210740167202,34.7664259832797,0.75,England
2013,34.9999999999999,34.5258990879797,35.4741009120202,0.75,England
2014,35.6770833333333,35.1440342345896,36.210132432077,0.75,England
2015,36.3749999999999,35.7757679630596,36.9742320369403,0.75,England
2016,37.0937499999999,36.4213838452108,37.7661161547891,0.75,England
2017,37.8333333333333,37.0811359395348,38.5855307271318,0.75,England
2018,38.5937499999999,37.7552409407143,39.4322590592856,0.75,England
2019,39.3749999999999,38.4438788197012,40.3061211802987,0.75,England
