year,fyearI,pc
2017,1995,0.0324022346368715
2017,1996,0.0441340782122905
2017,1997,0.0452513966480447
2017,1998,0.0357541899441341
2017,1999,0.0368715083798883
2017,2000,0.0474860335195531
2017,2001,0.0379888268156425
2017,2002,0.0357541899441341
2017,2003,0.0452513966480447
2017,2004,0.0212290502793296
2017,2005,0.023463687150838
2017,2006,0.0335195530726257
2017,2007,0.0379888268156425
2017,2008,0.0223463687150838
2017,2009,0.0290502793296089
2017,2010,0.0262569832402235
2017,2011,0.0290502793296089
2017,2012,0.0284916201117318
2017,2013,0.0284916201117318
2017,2014,0.0262569832402235
2017,2015,0.0318435754189944
2017,2016,0.0290502793296089
2017,2017,0.0318435754189944
2018,1970,0
2018,1971,0.000537923614846692
2018,1972,0.000537923614846692
2018,1973,0.000537923614846692
2018,1974,0
2018,1975,0.000537923614846692
2018,1976,0.00161377084454008
2018,1977,0.00268961807423346
2018,1978,0.00107584722969338
2018,1979,0.00215169445938677
2018,1980,0.00699300699300699
2018,1981,0.0064550833781603
2018,1982,0.00376546530392684
2018,1983,0.00484131253362023
2018,1984,0.0107584722969338
2018,1985,0.0112963959117805
2018,1986,0.0123722431414739
2018,1987,0.00860677783754707
2018,1988,0.0107584722969338
2018,1989,0.0166756320602474
2018,1990,0.0215169445938677
2018,1991,0.0172135556750941
2018,1992,0.0215169445938677
2018,1993,0.0301237224314147
2018,1994,0.0263582571274879
2018,1995,0.0333512641204949
2018,1996,0.034965034965035
2018,1997,0.0478752017213556
2018,1998,0.050564819795589
2018,1999,0.0301237224314147
2018,2000,0.0414201183431953
2018,2001,0.0392684238838085
2018,2002,0.0376546530392684
2018,2003,0.0355029585798817
2018,2004,0.0301237224314147
2018,2005,0.0215169445938677
2018,2006,0.0285099515868747
2018,2007,0.0317374932759548
2018,2008,0.0333512641204949
2018,2009,0.0247444862829478
2018,2010,0.027972027972028
2018,2011,0.0247444862829478
2018,2012,0.0258203335126412
2018,2013,0.0301237224314147
2018,2014,0.0204410973641743
2018,2015,0.029585798816568
2018,2016,0.0355029585798817
2018,2017,0.0381925766541151
2018,2018,0.0274341043571813
2019,1970,0
2019,1971,0
2019,1972,0.000504032258064516
2019,1973,0.000504032258064516
2019,1974,0
2019,1975,0.000504032258064516
2019,1976,0.00100806451612903
2019,1977,0.0030241935483871
2019,1978,0.00201612903225806
2019,1979,0.00453629032258065
2019,1980,0.00201612903225806
2019,1981,0.00655241935483871
2019,1982,0.00604838709677419
2019,1983,0.00705645161290323
2019,1984,0.00907258064516129
2019,1985,0.00655241935483871
2019,1986,0.00756048387096774
2019,1987,0.00756048387096774
2019,1988,0.0115927419354839
2019,1989,0.0211693548387097
2019,1990,0.015625
2019,1991,0.0191532258064516
2019,1992,0.014616935483871
2019,1993,0.0206653225806452
2019,1994,0.0317540322580645
2019,1995,0.0307459677419355
2019,1996,0.0408266129032258
2019,1997,0.0393145161290323
2019,1998,0.0367943548387097
2019,1999,0.046875
2019,2000,0.0433467741935484
2019,2001,0.0408266129032258
2019,2002,0.0297379032258065
2019,2003,0.03125
2019,2004,0.0252016129032258
2019,2005,0.0332661290322581
2019,2006,0.0262096774193548
2019,2007,0.0297379032258065
2019,2008,0.0297379032258065
2019,2009,0.0342741935483871
2019,2010,0.0176411290322581
2019,2011,0.0221774193548387
2019,2012,0.0241935483870968
2019,2013,0.0211693548387097
2019,2014,0.030241935483871
2019,2015,0.0241935483870968
2019,2016,0.0252016129032258
2019,2017,0.0317540322580645
2019,2018,0.0534274193548387
2019,2019,0.03125
